"233","439","543","4","168.99"
"240","1867","563","5","494.89"
"1050","1631","14","5","318.39"
"972","647","728","10","444.54"
"294","128","186","10","360.62"
"1304","894","157","8","258.37"
"667","408","479","8","89.91"
"1744","288","100","1","474.38"
"328","992","327","9","363.07"
"1499","598","843","8","268.98"
"1425","1339","513","3","154.3"
"830","140","609","5","135.64"
"1512","586","280","4","574.43"
"1047","337","34","1","592.29"
"1853","788","389","4","301.38"
"917","1990","788","8","63.71"
"743","1422","588","4","420.35"
"1517","771","353","3","428.94"
"1395","698","87","9","518.81"
"192","428","857","3","449.06"
"1862","155","244","5","28.49"
"227","1312","784","10","96.96"
"397","1155","864","3","171.0"
"1119","571","18","6","104.13"
"1062","80","320","2","429.85"
"1035","628","229","7","255.44"
"1349","1214","851","2","451.27"
"863","1347","559","8","122.75"
"83","1177","80","4","412.5"
"732","172","791","3","67.97"
"149","1822","946","8","560.49"
"1232","1707","165","4","33.96"
"308","182","566","9","376.51"
"1601","372","400","7","146.13"
"116","862","108","4","273.76"
"696","1741","236","9","386.01"
"1401","606","698","10","9.21"
"309","1682","675","10","427.55"
"721","288","100","3","474.38"
"693","586","473","3","48.23"
"1423","1372","395","9","55.09"
"1519","1596","321","2","2.13"
"1578","1085","657","5","309.75"
"210","912","479","10","110.73"
"1622","1386","336","9","340.37"
"694","499","435","8","212.47"
"1115","478","213","1","67.42"
"1763","561","558","7","202.99"
"623","713","274","9","529.65"
"1925","1150","100","10","341.18"
"26","1569","956","10","329.78"
"1045","1961","422","10","14.59"
"1112","329","286","10","630.69"
"378","1804","923","5","277.69"
"328","220","337","8","260.81"
"737","1768","4","1","296.72"
"1286","1249","696","9","419.18"
"500","1932","677","9","266.63"
"539","381","978","8","303.38"
"114","1521","735","9","507.09"
"909","1905","177","8","67.96"
"543","883","857","5","371.37"
"954","1085","340","3","546.3"
"1947","654","409","1","258.3"
"1730","1578","705","2","309.32"
"882","1068","477","9","94.8"
"556","1354","690","5","234.91"
"440","563","348","3","309.9"
"1341","1900","749","3","58.53"
"369","538","743","10","121.1"
"1866","1550","504","7","94.34"
"90","1280","1","8","40.42"
"1763","75","62","7","639.61"
"723","1049","997","7","64.13"
"1549","1723","102","10","449.1"
"1174","1581","923","7","162.69"
"541","1481","709","1","276.68"
"1105","194","424","8","203.59"
"1958","885","117","8","105.47"
"237","1835","794","7","87.48"
"649","1767","231","3","216.21"
"1403","1065","752","9","292.55"
"995","1276","107","5","224.43"
"669","1097","883","8","297.75"
"1127","181","549","1","288.17"
"482","1967","764","2","206.81"
"84","912","279","7","174.6"
"375","543","290","4","219.26"
"391","1781","291","6","70.01"
"130","46","608","2","161.15"
"115","152","759","7","225.81"
"677","624","640","8","10.82"
"430","1575","959","3","227.25"
"292","1519","729","2","24.79"
"410","773","364","8","127.47"
"54","1190","501","7","142.63"
"1710","87","787","2","131.52"
"609","302","207","3","537.78"
"1115","995","666","5","51.48"
"111","98","149","9","270.39"
"364","1982","770","7","80.23"
"310","950","260","7","237.69"
"1563","771","279","5","91.68"
"1934","1752","925","7","396.05"
"1844","467","991","4","625.7"
"1510","1134","947","5","259.05"
"638","1970","14","5","317.22"
"1992","727","485","1","438.1"
"1006","1122","538","8","278.01"
"18","628","12","5","14.61"
"1044","458","699","2","370.57"
"1457","1967","912","9","166.86"
"1176","1049","894","2","68.35"
"617","1255","884","7","210.24"
"828","22","250","5","94.91"
"1752","343","433","9","268.78"
"338","1264","224","3","87.22"
"1931","1349","320","3","338.38"
"781","125","142","5","196.9"
"1525","1561","186","6","209.34"
"1550","1654","652","2","238.92"
"1225","1748","713","9","226.98"
"836","291","285","5","442.27"
"1478","1673","141","6","126.26"
"1868","1954","630","7","478.28"
"1858","1067","987","8","246.11"
"192","924","154","3","249.14"
"657","337","728","5","471.33"
"1006","1885","752","2","280.37"
"1180","1867","596","2","143.12"
"87","501","903","9","428.8"
"197","1908","425","7","632.9"
"1146","1395","10","7","49.73"
"1153","1173","406","3","405.4"
"1995","513","660","6","81.4"
"1985","1725","597","4","327.47"
"15","64","493","6","275.47"
"676","1154","144","1","78.98"
"1942","91","300","4","110.09"
"417","218","304","2","20.9"
"826","1629","64","8","436.12"
"0","1968","639","2","303.71"
"1175","600","520","3","25.42"
"1069","1498","3","3","378.98"
"1835","1763","356","7","292.95"
"1926","854","588","1","470.96"
"1146","1335","796","9","311.23"
"1724","170","399","4","346.63"
"337","1016","915","9","698.98"
"311","129","236","2","484.6"
"1760","1246","443","7","369.23"
"1448","108","226","8","373.7"
"1487","463","249","7","521.32"
"84","669","743","5","116.05"
"1623","1493","226","4","531.34"
"597","1730","904","5","263.46"
"898","1510","291","2","68.54"
"387","1660","560","8","42.58"
"1519","1359","842","4","153.97"
"1379","1816","982","4","158.85"
"136","980","882","8","150.69"
"1051","1006","204","7","344.61"
"1734","1783","443","7","491.97"
"1499","1246","443","8","369.23"
"370","1456","320","2","449.5"
"624","1832","279","5","183.63"
"1976","398","952","6","68.97"
"1396","339","938","2","302.11"
"3","1222","726","9","311.99"
"219","436","330","5","97.2"
"821","520","103","4","67.39"
"1106","622","596","3","109.48"
"1832","1097","36","3","63.12"
"1554","593","865","6","486.02"
"470","207","602","5","342.95"
"1469","959","979","4","39.14"
"917","810","680","8","353.67"
"1955","1992","804","5","191.86"
"281","368","558","8","361.75"
"320","1766","653","1","43.75"
"1393","766","193","8","234.61"
"451","1832","729","8","34.9"
"660","1763","711","10","3.99"
"1464","1261","968","5","360.42"
"1632","322","301","7","4.55"
"548","1957","389","10","546.87"
"1298","682","260","9","482.19"
"1675","710","924","10","61.72"
"1691","1708","926","10","87.3"
"1535","358","517","5","331.58"
"800","1719","960","6","19.3"
"603","1585","558","5","427.4"
"522","900","459","4","130.16"
"101","1247","598","7","396.24"
"1999","479","599","4","72.07"
"528","1885","752","6","280.37"
"516","1420","113","9","90.09"
"1007","1694","961","2","532.13"
"1598","1381","484","1","288.91"
"1861","797","423","9","188.74"
"473","1021","841","10","98.07"
"1638","1196","619","8","502.72"
"295","1632","414","7","193.5"
"492","218","304","5","20.9"
"771","345","377","1","60.09"
"1955","1649","880","6","312.6"
"460","1431","163","4","302.94"
"843","1590","974","3","248.3"
"1304","15","292","7","248.92"
"300","1616","25","5","301.7"
"1908","1978","186","1","224.92"
"1617","121","409","10","708.51"
"573","835","523","9","75.45"
"1706","865","564","9","316.38"
"1997","1353","144","9","131.28"
"1022","1972","459","7","75.12"
"1583","706","770","10","65.79"
"1995","214","773","9","11.69"
"750","687","893","3","48.61"
"219","1358","120","9","488.3"
"1008","481","940","6","220.24"
"1900","198","240","5","537.6"
"1894","1589","161","9","150.39"
"1257","480","301","8","10.05"
"1558","1882","691","8","129.29"
"931","622","209","4","229.99"
"1583","587","35","2","21.15"
"1008","14","906","8","187.54"
"935","1422","912","1","179.84"
"1569","1692","718","3","98.89"
"801","1635","267","2","344.56"
"309","1890","435","2","291.67"
"1030","1919","106","4","190.81"
"668","1268","182","1","422.84"
"455","1017","840","8","4.76"
"1612","593","377","10","108.83"
"805","1904","244","4","16.45"
"1260","1971","27","7","247.17"
"1566","758","962","1","226.14"
"1979","177","835","8","125.92"
"1694","478","633","6","26.78"
"254","222","23","5","162.23"
"1332","1865","2","8","262.56"
"1227","431","334","5","179.61"
"1672","1177","574","1","37.12"
"1619","1984","926","7","56.9"
"1637","1376","757","2","339.56"
"362","1192","431","6","251.34"
"1759","1207","853","4","225.41"
"1190","587","757","3","392.03"
"1345","411","565","1","37.33"
"548","1162","14","1","696.73"
"1281","1373","823","9","358.25"
"1456","1526","107","1","456.72"
"1852","1502","378","10","409.0"
"1340","273","864","6","210.55"
"1933","1804","43","6","99.31"
"290","952","858","4","57.34"
"426","443","426","6","49.74"
"655","1779","792","5","311.42"
"1017","121","409","9","708.51"
"1733","521","373","5","113.27"
"977","251","749","8","80.1"
"542","1253","418","6","668.79"
"1315","1561","476","1","131.89"
"1361","642","75","6","279.47"
"314","857","639","3","189.33"
"721","1680","333","9","219.15"
"1564","663","912","2","258.03"
"430","1891","42","3","146.78"
"616","463","249","2","521.32"
"1561","461","228","8","433.17"
"9","197","518","4","21.83"
"1822","862","108","7","273.76"
"1159","529","60","10","201.04"
"330","398","392","5","323.06"
"186","1603","392","1","598.09"
"31","1146","332","2","36.19"
"421","789","739","4","171.07"
"1191","420","724","1","396.23"
"1263","506","102","3","202.91"
"19","1521","735","5","507.09"
"196","1265","595","3","606.29"
"985","1966","665","2","114.05"
"23","1905","47","8","237.74"
"1691","1010","782","9","625.65"
"1584","83","200","1","234.47"
"1300","496","262","3","186.25"
"186","1442","803","4","443.17"
"1344","886","549","3","200.4"
"1338","1132","480","2","545.93"
"1118","499","324","1","171.62"
"900","1472","791","7","142.15"
"842","1180","885","3","55.54"
"75","617","837","4","88.92"
"35","1193","581","9","684.03"
"1097","506","556","3","7.58"
"982","766","193","10","234.61"
"1396","1751","783","6","501.95"
"1944","727","888","8","384.84"
"1851","1516","505","2","454.15"
"797","319","754","7","320.2"
"1802","1207","260","4","422.82"
"88","1297","223","10","149.75"
"1102","1936","783","4","347.41"
"1776","811","584","4","143.06"
"499","428","857","10","449.06"
"285","1092","336","7","289.88"
"1483","302","944","1","17.4"
"1105","463","814","4","376.22"
"1808","1786","916","10","64.65"
"1185","631","968","3","159.08"
"462","1887","474","9","15.55"
"1049","1937","607","3","196.61"
"426","656","659","4","176.47"
"190","831","425","4","351.07"
"820","1150","100","5","341.18"
"1871","829","76","6","237.87"
"1817","1373","280","2","693.35"
"1468","980","882","1","150.69"
"655","1423","99","8","521.82"
"1437","964","704","8","71.98"
"1007","680","569","4","55.78"
"509","1806","139","5","149.42"
"109","1234","355","3","66.08"
"1077","1937","523","6","93.44"
"1771","751","989","9","715.4"
"1789","1412","438","3","405.59"
"1280","605","665","3","257.22"
"1076","1602","535","10","359.06"
"248","171","104","10","357.02"
"1041","1437","938","8","217.77"
"1330","937","938","4","295.99"
"1088","58","123","8","402.49"
"238","371","419","9","78.36"
"1254","472","512","1","399.63"
"1629","273","900","4","172.49"
"1432","366","458","7","212.25"
"1864","1294","228","1","266.96"
"1354","940","847","5","406.06"
"1130","1724","936","3","176.03"
"508","1240","317","7","35.87"
"743","689","456","4","385.85"
"1158","1993","710","2","4.4"
"390","706","662","2","54.65"
"427","912","298","7","451.57"
"872","317","441","6","539.42"
"1618","21","741","4","344.06"
"1829","704","146","4","1.27"
"955","766","235","8","320.99"
"1064","1584","178","3","385.44"
"411","129","874","8","183.44"
"1351","789","471","7","570.08"
"1841","59","952","10","79.81"
"235","233","674","6","201.25"
"963","1970","757","1","503.14"
"1488","381","746","3","259.14"
"1614","872","502","10","72.8"
"1295","761","24","8","189.39"
"508","354","540","8","483.02"
"736","403","614","8","469.12"
"1444","1170","429","9","455.72"
"1600","1437","938","5","217.77"
"1024","1014","123","3","308.56"
"521","1186","557","8","515.12"
"665","742","832","9","270.73"
"1526","1676","65","2","190.57"
"1068","1343","14","1","591.9"
"1938","1653","724","1","407.39"
"1389","962","852","7","273.8"
"1705","534","60","3","88.53"
"1855","462","440","2","133.07"
"1437","1998","170","9","413.36"
"1892","1955","250","2","144.92"
"399","751","989","9","715.4"
"1929","129","75","6","441.93"
"498","53","470","5","18.45"
"1570","1959","791","7","78.95"
"83","1396","562","3","610.1"
"270","455","580","1","267.47"
"734","949","630","7","488.3"
"452","1324","124","6","347.44"
"542","675","994","1","70.99"
"941","455","21","1","237.38"
"1269","1648","618","9","95.24"
"490","1022","567","1","496.47"
"108","807","573","8","664.47"
"1328","25","981","10","140.65"
"1240","207","602","9","342.95"
"400","1452","283","10","40.7"
"1255","927","637","4","236.05"
"1248","821","374","7","33.28"
"1520","970","395","6","80.74"
"1383","42","250","1","119.59"
"1839","206","370","7","132.0"
"1035","592","543","4","237.14"
"1078","235","359","4","129.4"
"4","1205","336","8","291.75"
"1681","1085","657","8","309.75"
"1604","1705","69","10","60.79"
"1296","16","828","6","117.51"
"903","1558","563","9","331.31"
"1977","1477","662","4","96.4"
"1514","992","424","10","352.03"
"403","862","142","5","115.58"
"814","189","769","5","121.99"
"60","581","964","3","480.26"
"1298","1401","509","4","407.36"
"1935","655","99","9","225.73"
"1409","1961","422","6","14.59"
"1649","15","292","2","248.92"
"934","1055","218","5","82.25"
"690","798","710","1","1.91"
"170","841","934","8","474.59"
"778","1596","246","4","226.04"
"366","302","166","10","261.82"
"1952","1500","572","2","83.07"
"390","1541","78","3","206.01"
"1676","1520","31","4","463.77"
"626","127","414","4","282.62"
"305","1793","99","7","416.32"
"970","560","655","3","177.82"
"1887","1022","567","9","496.47"
"73","1761","695","6","332.2"
"386","871","50","3","373.21"
"383","344","631","6","275.3"
"617","1285","888","6","408.21"
"281","1085","553","8","495.18"
"1016","1253","418","8","668.79"
"1409","1207","505","10","448.73"
"1000","1879","78","6","246.57"
"1544","1965","496","1","282.44"
"1613","1132","643","5","265.43"
"450","985","393","2","65.82"
"176","584","555","8","217.88"
"106","1172","518","10","14.82"
"1044","971","119","6","15.53"
"1776","1588","87","3","318.28"
"740","1715","591","8","1.25"
"1202","565","749","6","45.18"
"364","776","30","2","319.79"
"531","975","80","4","277.36"
"1466","595","631","4","500.55"
"1632","610","502","7","43.67"
"508","357","125","2","299.75"
"1469","1022","697","5","481.28"
"1916","1551","543","8","212.1"
"373","518","151","3","107.4"
"1682","1916","50","9","442.61"
"1190","74","538","2","525.99"
"1142","1919","752","6","199.02"
"1098","1972","141","3","152.7"
"1398","1661","51","10","3.93"
"974","161","357","3","170.12"
"545","1260","487","8","412.32"
"83","1690","174","3","197.39"
"1640","1737","612","7","300.5"
"112","917","446","7","441.97"
"819","965","178","8","295.4"
"1849","1822","946","3","560.49"
"1094","924","441","2","312.32"
"1765","1056","135","10","339.53"
"457","1105","919","10","401.98"
"87","613","672","1","239.43"
"1443","761","233","4","304.36"
"769","678","350","4","90.78"
"1935","11","987","8","170.05"
"1982","352","805","6","199.71"
"1707","818","401","7","21.67"
"355","515","89","7","407.4"
"737","679","18","7","48.27"
"458","1623","8","10","168.82"
"1529","1688","81","9","167.11"
"1713","891","391","2","134.67"
"1428","1161","952","6","113.49"
"1864","1704","233","1","117.24"
"302","798","710","2","1.91"
"1153","312","733","8","123.27"
"233","385","51","2","3.72"
"1118","516","259","6","464.84"
"1018","1905","780","1","12.03"
"1077","1016","645","2","120.36"
"129","747","770","5","42.44"
"1132","1324","168","9","49.77"
"1721","1763","711","6","3.99"
"1801","958","743","4","185.27"
"1180","60","66","4","189.1"
"1743","322","301","10","4.55"
"1232","515","89","3","407.4"
"1913","530","902","10","107.28"
"976","1535","355","1","119.86"
"250","1159","315","9","355.43"
"921","955","838","3","591.82"
"1860","853","395","4","52.67"
"253","1426","982","3","113.09"
"8","1049","398","7","358.55"
"800","1786","518","10","12.07"
"1534","1254","848","4","415.93"
"732","807","152","4","93.33"
"1401","159","584","2","166.51"
"790","392","953","7","379.35"
"423","196","714","6","537.77"
"1078","1854","468","10","627.26"
"1526","47","135","8","492.64"
"1788","547","312","8","164.19"
"888","1885","752","4","280.37"
"928","443","671","3","195.75"
"1422","852","432","9","22.63"
"1067","1516","505","6","454.15"
"198","1544","907","1","592.98"
"1106","1382","3","6","156.57"
"307","1685","332","2","40.42"
"1607","1950","970","10","311.79"
"797","1423","685","8","270.38"
"1784","1197","926","5","53.31"
"63","112","309","4","312.06"
"819","1661","51","5","3.93"
"1396","1346","344","2","63.62"
"1947","608","71","5","34.98"
"832","1658","925","8","711.73"
"653","1481","709","3","276.68"
"733","992","517","5","131.45"
"1139","1816","982","1","158.85"
"1881","1146","332","10","36.19"
"1991","143","907","10","341.11"
"1319","736","825","8","275.56"
"1090","283","661","10","48.83"
"1806","1223","369","8","31.59"
"174","551","20","3","26.97"
"378","1473","738","3","284.46"
"1424","225","511","6","406.14"
"436","1645","770","6","32.53"
"1032","478","633","5","26.78"
"323","1804","178","6","181.0"
"1088","1368","656","3","84.06"
"381","1431","304","6","24.64"
"316","1871","284","7","183.12"
"1080","1155","177","2","71.45"
"1815","1856","175","2","191.38"
"1834","87","73","9","6.8"
"876","493","321","8","5.47"
"792","1623","302","8","191.33"
"937","257","718","2","54.99"
"933","5","811","9","123.07"
"1351","1175","4","7","329.86"
"265","147","593","8","24.65"
"1964","251","436","1","597.33"
"1537","841","514","7","327.04"
"109","916","378","7","162.52"
"124","1265","595","2","606.29"
"1092","362","403","10","111.99"
"660","1945","413","4","10.68"
"1645","1578","705","10","309.32"
"682","348","893","10","48.88"
"81","206","30","6","555.53"
"135","1689","557","2","549.71"
"997","1406","407","6","235.36"
"1899","265","306","4","374.25"
"1273","1419","831","1","242.66"
"1366","1895","891","10","528.67"
"1196","22","202","3","723.35"
"108","1263","647","10","381.48"
"346","1752","424","4","230.22"
"624","187","615","3","263.73"
"568","1904","943","9","258.27"
"1033","1699","120","10","514.86"
"1294","1271","326","2","218.47"
"721","1373","280","6","693.35"
"1211","1566","241","3","352.35"
"908","19","734","4","293.73"
"201","985","764","8","208.2"
"1567","941","90","3","10.56"
"163","122","605","5","187.42"
"1108","313","611","5","150.07"
"788","210","629","3","352.73"
"1411","936","910","9","640.02"
"527","17","406","10","482.53"
"1970","997","239","7","633.73"
"1080","384","484","10","185.25"
"538","1022","15","10","114.78"
"709","1844","394","10","78.74"
"1300","1330","447","4","241.01"
"1277","587","269","9","190.66"
"845","756","233","7","158.37"
"1489","153","180","10","531.22"
"665","1083","421","6","195.86"
"190","649","699","5","405.25"
"1819","1053","798","7","351.04"
"688","752","677","4","316.16"
"118","1785","743","4","132.42"
"967","18","756","1","32.31"
"295","604","232","1","38.41"
"430","1873","871","8","148.11"
"1849","1261","516","5","390.22"
"1438","865","114","3","220.73"
"1573","1353","859","6","349.81"
"482","111","42","5","172.57"
"159","258","859","4","522.28"
"1684","1686","242","2","114.34"
"859","1179","569","9","123.55"
"702","56","791","4","132.92"
"437","973","913","3","345.99"
"394","862","673","5","97.19"
"531","868","556","4","7.44"
"1628","888","145","5","225.38"
"1603","487","602","3","309.97"
"424","345","377","2","60.09"
"825","1819","349","5","215.88"
"950","636","132","9","324.74"
"842","1723","102","6","449.1"
"786","1380","308","2","208.62"
"1433","980","631","4","233.01"
"298","689","638","1","79.68"
"1110","1053","20","10","54.7"
"234","1070","135","8","193.36"
"192","1766","653","1","43.75"
"213","1776","192","4","531.16"
"1304","1659","954","5","264.39"
"463","1098","209","8","226.38"
"1462","1001","770","10","84.0"
"544","689","456","7","385.85"
"259","1463","124","7","405.47"
"640","443","671","5","195.75"
"517","1955","250","4","144.92"
"1225","362","651","9","100.82"
"1078","1842","316","2","88.51"
"375","451","646","7","241.8"
"625","1058","124","3","329.81"
"1119","1923","82","2","182.21"
"1344","1981","159","4","129.65"
"548","268","229","9","136.8"
"252","1708","926","9","87.3"
"1230","1645","770","6","32.53"
"1703","1178","688","7","386.69"
"1821","410","186","10","284.82"
"772","1276","45","5","181.44"
"1380","711","51","1","2.58"
"394","307","612","4","368.08"
"1295","1069","800","9","355.57"
"210","921","194","7","217.51"
"79","1409","905","9","652.4"
"825","1369","898","5","99.47"
"237","1038","770","5","30.41"
"1301","1334","489","1","189.48"
"133","48","791","9","171.15"
"558","39","937","10","529.58"
"1560","225","632","2","26.85"
"61","1349","320","10","338.38"
"693","941","90","9","10.56"
"1206","611","924","2","105.99"
"1623","801","798","4","330.29"
"1567","1692","279","5","229.73"
"574","969","423","2","387.45"
"123","64","493","10","275.47"
"304","633","400","2","135.62"
"1036","878","342","4","148.5"
"305","744","668","10","306.75"
"248","1836","126","8","5.34"
"893","1982","359","8","182.95"
"1864","1034","745","2","609.81"
"1557","1699","120","9","514.86"
"1951","149","557","6","301.07"
"1911","1006","204","5","344.61"
"1714","689","638","7","79.68"
"401","1960","715","3","88.93"
"670","145","211","7","465.05"
"1293","1961","60","3","236.14"
"1668","1956","429","10","494.0"
"1677","434","856","9","144.26"
"341","1422","458","2","251.71"
"894","1661","692","4","44.25"
"31","1187","142","6","172.74"
"206","655","621","8","261.27"
"388","1272","39","8","476.37"
"989","1037","25","6","114.84"
"160","1324","426","8","43.17"
"1424","1413","461","10","32.2"
"1607","1065","804","8","207.14"
"1176","1255","442","4","329.32"
"952","1826","945","10","376.77"
"427","1924","904","9","147.64"
"150","283","411","3","182.81"
"1514","1493","226","2","531.34"
"147","1450","88","3","449.17"
"191","570","869","5","130.16"
"1824","1086","741","8","385.94"
"1710","1231","812","9","301.5"
"1497","1822","439","10","350.73"
"1381","1120","890","4","243.63"
"410","1017","840","9","4.76"
"293","19","734","10","293.73"
"1970","1146","332","8","36.19"
"1586","1175","258","4","158.7"
"769","447","373","9","326.83"
"837","866","18","10","100.03"
"1490","698","87","5","518.81"
"140","680","569","8","55.78"
"365","891","276","7","473.43"
"902","38","868","10","279.17"
"590","81","503","7","121.62"
"227","174","15","8","165.17"
"1376","1778","848","4","407.02"
"1504","862","108","2","273.76"
"455","1806","139","4","149.42"
"1969","672","102","10","200.84"
"45","1101","681","1","108.52"
"61","628","229","4","255.44"
"1055","466","60","3","98.28"
"1849","53","175","6","199.14"
"673","744","664","5","441.53"
"1402","304","999","4","497.46"
"787","18","56","6","98.37"
"47","1290","307","5","347.84"
"873","1824","135","8","307.66"
"1152","1810","27","9","530.26"
"1094","118","812","1","206.17"
"657","1081","231","10","428.94"
"4","1154","243","2","724.88"
"1807","211","264","3","343.47"
"207","594","997","4","144.05"
"43","1814","341","1","103.23"
"275","371","356","7","518.37"
"596","112","6","9","283.34"
"1187","1665","836","2","183.53"
"685","1510","506","9","112.61"
"891","1784","918","5","598.38"
"196","1079","696","5","374.14"
"985","1733","89","1","469.33"
"1905","1002","473","6","42.9"
"169","10","233","8","314.27"
"1966","771","353","6","428.94"
"379","1426","914","1","522.32"
"1264","1227","263","1","287.75"
"1359","1224","306","3","292.07"
"780","1035","642","2","401.79"
"1783","1132","387","2","341.47"
"1675","928","975","5","91.25"
"1827","207","837","8","53.02"
"556","717","135","10","412.3"
"1273","1745","524","4","302.13"
"22","506","239","9","356.9"
"1657","742","109","6","152.36"
"1464","1461","588","1","231.94"
"274","1860","158","5","126.98"
"70","1636","522","8","337.14"
"1694","689","678","10","140.13"
"790","487","766","5","381.28"
"1677","21","689","10","125.19"
"1425","470","301","6","6.03"
"358","467","423","6","492.43"
"713","428","748","1","125.57"
"1207","1436","897","2","284.67"
"334","1187","312","4","190.98"
"1910","1759","840","5","8.52"
"610","980","243","8","558.54"
"322","830","321","10","2.69"
"154","1477","615","8","577.43"
"499","534","65","8","428.93"
"1742","1292","113","6","236.91"
"532","1661","692","7","44.25"
"1131","1419","472","1","290.08"
"384","271","595","4","572.15"
"678","202","430","5","41.28"
"1516","1097","645","6","180.58"
"212","800","182","10","428.64"
"1621","638","679","6","457.56"
"1079","1508","907","2","569.3"
"645","1400","273","8","292.86"
"1927","1663","925","7","600.36"
"16","984","717","9","429.72"
"475","713","831","1","339.33"
"1642","203","472","7","296.85"
"549","1076","378","7","194.04"
"241","268","834","8","485.01"
"1386","1423","330","10","43.43"
"47","643","40","5","157.96"
"1800","9","606","2","303.21"
"1966","1346","841","2","123.58"
"1317","531","651","3","171.98"
"905","1631","908","8","101.93"
"57","1356","521","1","189.39"
"1360","1006","176","1","203.59"
"58","1001","486","7","192.6"
"1191","264","525","7","42.05"
"1992","528","651","10","72.41"
"1129","1260","296","2","424.4"
"701","195","234","1","53.87"
"1163","1190","718","2","89.95"
"12","696","832","3","274.17"
"1534","870","169","2","508.95"
"465","643","40","5","157.96"
"1263","1105","676","4","567.07"
"82","119","305","3","243.43"
"191","539","429","3","434.32"
"1058","1780","725","8","228.03"
"1043","471","429","2","421.83"
"1777","573","483","7","387.74"
"1377","1731","601","4","191.11"
"919","1960","293","3","549.23"
"1220","1177","574","1","37.12"
"1985","1105","676","10","567.07"
"28","431","629","8","269.33"
"1680","1839","853","10","310.05"
"1740","116","369","10","43.0"
"782","186","86","4","152.51"
"1456","1505","64","7","666.22"
"1658","907","300","9","121.42"
"1068","78","876","5","107.65"
"628","1781","291","10","70.01"
"974","911","361","10","128.83"
"287","1822","439","7","350.73"
"101","338","670","1","92.5"
"375","1198","702","9","45.87"
"1098","973","882","2","294.83"
"309","965","179","10","103.65"
"1019","434","856","6","144.26"
"1751","478","633","7","26.78"
"701","1302","984","10","142.25"
"1018","1024","26","3","250.39"
"1786","1667","286","9","518.69"
"816","835","89","4","306.0"
"1988","860","64","10","527.38"
"897","1240","73","3","15.53"
"25","1675","444","5","320.39"
"471","1283","143","7","313.02"
"1310","1677","175","8","134.72"
"88","1145","697","5","479.97"
"378","1296","319","9","608.15"
"906","551","179","6","52.48"
"6","442","406","9","699.44"
"74","1115","429","4","431.23"
"1195","469","113","10","239.22"
"695","523","375","1","405.37"
"16","1040","865","9","387.76"
"943","510","652","8","173.1"
"106","1244","832","7","379.21"
"1268","862","673","3","97.19"
"246","785","69","4","36.6"
"946","673","462","9","319.04"
"1388","194","739","1","159.67"
"336","26","998","4","357.08"
"1332","1186","303","3","105.3"
"369","429","735","3","488.27"
"317","997","239","3","633.73"
"1198","1503","627","2","43.68"
"181","883","620","8","248.7"
"1819","487","602","8","309.97"
"1678","1816","982","1","158.85"
"1717","1429","78","10","179.28"
"1119","1828","873","8","105.83"
"1497","1521","985","5","398.17"
"1613","782","784","4","82.33"
"732","33","627","1","60.44"
"936","545","741","6","356.02"
"778","1967","764","3","206.81"
"1511","1015","418","9","602.98"
"80","1043","236","5","235.83"
"1188","1422","588","7","420.35"
"1640","655","83","10","500.4"
"81","549","289","10","533.91"
"1155","1783","759","10","97.12"
"229","921","194","1","217.51"
"1465","1952","676","10","589.46"
"1551","1692","298","9","175.56"
"53","1146","482","2","198.5"
"1373","581","905","4","346.22"
"876","1775","791","6","70.4"
"1144","1818","218","6","89.08"
"1114","1996","674","4","251.27"
"944","1885","752","9","280.37"
"1679","1185","661","4","27.01"
"545","1406","808","1","96.19"
"223","196","714","9","537.77"
"1897","1846","260","10","349.36"
"702","180","530","5","667.0"
"1353","1877","775","4","388.91"
"1088","912","339","7","457.83"
"1128","1618","299","3","441.4"
"1054","850","763","8","30.12"
"8","335","745","4","566.41"
"1074","202","237","8","413.93"
"568","1809","409","1","296.53"
"401","1272","529","5","29.29"
"1194","589","809","6","518.25"
"612","1948","360","8","339.71"
"1675","1057","975","7","92.81"
"493","1217","350","2","135.29"
"1273","770","798","4","138.45"
"1793","790","306","9","192.26"
"1368","223","34","7","387.76"
"387","1620","900","5","168.43"
"1278","766","201","6","693.53"
"214","861","248","9","225.0"
"512","1818","165","8","17.9"
"325","408","45","3","309.42"
"1199","526","198","8","209.98"
"1635","383","685","7","225.42"
"1473","335","745","8","566.41"
"1257","1817","196","5","103.01"
"873","773","471","8","502.66"
"1432","643","556","6","4.87"
"1613","1359","722","10","111.74"
"111","1695","569","3","98.67"
"1225","1783","806","4","265.98"
"1375","1400","31","5","406.21"
"376","389","34","9","314.64"
"1537","1731","528","8","184.49"
"1687","330","55","10","337.0"
"290","1411","275","3","152.75"
"1833","1139","158","1","165.34"
"1084","336","905","6","573.95"
"985","1085","732","2","232.01"
"970","1002","463","7","297.49"
"1641","1288","965","1","14.34"
"1510","913","185","5","55.9"
"1115","643","889","4","219.48"
"1567","1075","962","7","614.12"
"1782","1226","521","6","92.14"
"78","73","813","9","60.74"
"817","1850","393","10","82.27"
"141","1295","119","7","16.55"
"1875","5","811","6","123.07"
"1994","130","591","7","2.04"
"104","586","280","4","574.43"
"1709","290","940","1","441.02"
"652","1185","651","2","134.11"
"401","1232","860","7","228.06"
"716","921","352","5","158.37"
"1948","1400","498","4","257.41"
"745","1947","964","3","559.98"
"423","1353","144","8","131.28"
"312","52","169","1","344.99"
