"1932","677","266.63","595"
"511","873","118.32","193"
"286","341","78.74","453"
"1455","555","502.97","163"
"1244","498","333.93","776"
"703","856","369.95","680"
"1196","807","152.85","212"
"1100","115","239.13","50"
"1036","550","223.18","914"
"1278","908","209.87","108"
"697","106","234.6","512"
"420","724","396.23","524"
"1575","243","531.64","501"
"919","627","50.93","936"
"1898","895","108.96","463"
"1230","329","442.96","587"
"1812","217","431.37","600"
"592","57","186.35","311"
"584","132","396.16","836"
"1673","403","124.49","789"
"1804","726","285.43","908"
"1154","47","244.45","241"
"900","965","5.93","236"
"830","321","2.69","415"
"1213","907","261.6","681"
"945","632","15.42","94"
"1928","489","220.95","760"
"847","696","485.23","338"
"622","774","489.42","557"
"854","860","348.22","354"
"636","397","434.67","456"
"408","386","276.8","333"
"598","413","8.08","427"
"1095","125","161.66","750"
"936","598","194.47","649"
"1937","519","288.05","299"
"743","974","227.68","153"
"121","453","110.24","179"
"831","42","109.02","78"
"1103","655","110.55","652"
"1299","11","201.75","485"
"854","152","47.16","745"
"815","534","485.41","127"
"596","207","453.84","557"
"826","496","297.83","535"
"1136","467","254.15","557"
"1314","168","43.81","163"
"628","12","14.61","179"
"853","631","278.21","105"
"383","685","225.42","569"
"1541","78","206.01","323"
"663","912","258.03","304"
"755","616","92.37","600"
"1553","336","361.54","243"
"572","934","234.66","777"
"908","108","158.36","48"
"960","929","82.52","328"
"1644","426","38.81","289"
"661","126","7.42","710"
"1184","318","89.76","757"
"1390","418","349.92","628"
"1348","93","557.68","906"
"1305","475","399.03","238"
"1101","674","301.58","170"
"1744","990","327.85","702"
"1642","642","385.59","553"
"921","98","593.7","90"
"608","152","36.12","561"
"480","625","96.35","764"
"918","362","30.74","97"
"1098","349","203.48","616"
"1705","69","60.79","559"
"338","670","92.5","886"
"1086","50","434.32","484"
"1683","221","216.91","720"
"521","780","9.57","82"
"65","221","291.99","331"
"1380","294","123.77","363"
"498","366","343.99","630"
"940","772","245.1","130"
"542","925","637.67","752"
"1538","111","219.44","903"
"1673","767","112.65","236"
"1802","826","512.45","525"
"265","977","294.02","496"
"1734","361","96.45","7"
"382","754","417.69","539"
"1766","653","43.75","992"
"594","997","144.05","250"
"548","645","109.01","950"
"1739","424","356.92","144"
"1959","752","330.3","754"
"1362","751","288.15","607"
"1520","301","8.27","334"
"1812","178","315.89","724"
"1570","233","300.95","26"
"1949","436","576.85","295"
"1945","569","58.92","370"
"1865","712","587.58","69"
"647","417","323.65","5"
"1884","862","483.44","375"
"742","995","171.64","847"
"942","259","172.59","519"
"582","21","366.84","232"
"1796","771","658.28","801"
"22","250","94.91","870"
"1416","412","205.7","79"
"1455","926","40.33","306"
"280","541","120.52","349"
"1276","169","517.21","145"
"54","907","609.53","316"
"1414","265","253.1","487"
"904","110","71.65","288"
"78","328","264.7","653"
"909","196","82.35","654"
"1972","141","152.7","393"
"1122","685","548.52","106"
"972","298","416.42","423"
"1951","480","320.1","834"
"631","368","725.5","227"
"1283","143","313.02","882"
"95","51","2.98","378"
"1347","559","122.75","193"
"359","486","113.09","686"
"1471","45","117.7","627"
"279","315","422.23","867"
"1704","460","296.88","151"
"446","268","288.74","587"
"217","863","411.27","209"
"1473","738","284.46","730"
"1502","378","409.0","729"
"1872","900","182.52","319"
"680","638","48.66","673"
"876","305","312.46","670"
"470","873","94.87","896"
"1941","246","232.44","479"
"1045","374","41.12","271"
"1876","993","407.19","855"
"1051","615","556.99","882"
"835","98","363.67","205"
"936","369","28.07","460"
"809","872","539.62","817"
"952","858","57.34","364"
"674","895","168.72","704"
"287","121","456.62","490"
"149","838","632.21","891"
"816","797","515.76","155"
"1139","560","48.75","628"
"1423","749","97.17","845"
"1200","475","559.02","431"
"1944","120","336.54","142"
"1144","134","58.9","486"
"1885","324","197.72","859"
"1982","545","267.03","250"
"408","45","309.42","247"
"880","520","49.07","809"
"1103","743","93.31","373"
"250","919","372.68","978"
"381","746","259.14","696"
"1299","248","211.53","661"
"1819","349","215.88","441"
"1280","1","40.42","706"
"1838","59","17.39","581"
"1162","14","696.73","108"
"1516","936","239.37","349"
"1238","621","335.53","912"
"1420","938","423.17","53"
"1272","570","353.67","269"
"217","932","186.35","568"
"866","410","543.25","141"
"1965","496","282.44","548"
"605","956","265.87","731"
"1286","986","723.45","474"
"1089","921","428.15","767"
"693","182","331.71","803"
"1732","51","4.73","760"
"934","68","369.81","431"
"424","382","416.12","674"
"731","584","156.86","981"
"1400","498","257.41","109"
"1342","47","628.9","811"
"1721","987","214.02","382"
"929","130","266.11","632"
"598","933","135.64","449"
"738","318","60.01","653"
"342","923","339.98","299"
"1111","374","48.79","82"
"272","457","170.89","819"
"1867","596","143.12","379"
"1912","487","309.82","654"
"391","774","468.95","712"
"1776","443","345.98","378"
"1495","240","421.44","488"
"1419","445","11.33","89"
"1240","73","15.53","392"
"156","742","145.27","162"
"1720","199","137.82","948"
"3","275","162.7","594"
"165","181","104.37","431"
"832","696","464.83","939"
"1528","391","118.89","433"
"1145","821","79.99","673"
"1162","330","59.58","243"
"1647","450","356.14","956"
"1123","894","74.68","744"
"490","744","275.88","281"
"1207","505","448.73","13"
"1103","876","89.87","746"
"1892","750","371.47","208"
"146","266","260.23","799"
"1567","253","450.01","464"
"1138","268","274.4","807"
"288","100","474.38","78"
"825","480","411.98","462"
"281","283","60.9","609"
"912","686","379.55","49"
"957","483","185.97","529"
"782","711","1.36","845"
"1358","120","488.3","119"
"187","615","263.73","330"
"62","78","135.22","94"
"1437","938","217.77","342"
"499","37","148.19","400"
"44","177","74.21","142"
"1704","546","252.38","424"
"1441","325","261.28","771"
"389","330","48.35","100"
"1363","70","407.36","911"
"378","816","81.89","545"
"1955","769","237.98","902"
"1933","219","73.73","643"
"837","495","287.13","441"
"1270","769","197.38","281"
"1572","267","237.43","994"
"642","75","279.47","302"
"1313","6","194.62","628"
"1308","877","185.25","669"
"1266","60","212.14","275"
"353","62","474.07","630"
"33","627","60.44","692"
"132","777","488.29","391"
"1972","459","75.12","113"
"334","568","432.11","829"
"1903","84","330.51","892"
"933","979","48.33","52"
"768","891","648.08","104"
"236","301","12.18","772"
"1950","921","423.91","317"
"1081","800","382.05","783"
"655","83","500.4","455"
"658","573","348.95","491"
"146","491","71.02","109"
"561","408","41.42","836"
"1427","106","342.86","261"
"232","197","231.92","370"
"1758","918","400.17","398"
"71","613","63.39","901"
"975","503","167.86","408"
"854","588","470.96","48"
"644","636","263.77","965"
"183","950","4.54","584"
"1280","754","196.74","342"
"1301","822","91.11","307"
"909","27","624.55","449"
"477","627","53.56","554"
"766","193","234.61","198"
"1581","923","162.69","272"
"442","406","699.44","534"
"887","353","348.79","29"
"1596","246","226.04","509"
"147","708","17.52","337"
"1022","15","114.78","792"
"1813","305","197.04","289"
"1700","401","13.52","365"
"1430","161","168.21","143"
"356","891","282.3","425"
"652","571","5.95","13"
"155","828","221.22","683"
"1913","607","212.84","326"
"391","61","97.97","195"
"529","54","233.52","249"
"1422","371","286.87","313"
"477","328","334.62","550"
"1685","740","364.49","258"
"48","355","63.69","851"
"1602","395","53.49","77"
"1054","21","496.82","870"
"1317","419","61.57","915"
"176","319","619.92","832"
"1366","695","145.04","878"
"1085","657","309.75","231"
"478","213","67.42","911"
"1043","236","235.83","704"
"1382","3","156.57","801"
"1570","542","303.95","984"
"769","414","372.24","338"
"1719","960","19.3","201"
"250","268","482.96","920"
"410","186","284.82","217"
"1105","919","401.98","373"
"194","841","192.81","33"
"1398","344","48.51","956"
"1231","473","60.71","362"
"1771","72","374.81","852"
"385","338","219.62","800"
"1623","521","78.45","474"
"1171","827","365.91","769"
"237","647","178.66","935"
"1368","656","84.06","838"
"1884","879","213.72","551"
"477","200","101.2","372"
"1739","260","570.44","86"
"270","380","96.83","867"
"433","185","55.79","775"
"1731","528","184.49","383"
"106","458","238.48","357"
"1109","301","6.06","134"
"1102","100","228.45","333"
"97","286","302.33","153"
"1647","465","200.12","462"
"1558","837","56.33","526"
"1884","126","7.71","12"
"528","651","72.41","455"
"1062","131","524.44","104"
"1374","466","32.09","531"
"1556","486","214.68","721"
"936","910","640.02","503"
"1791","117","155.79","632"
"1577","751","280.67","493"
"211","264","343.47","386"
"1585","727","250.5","863"
"1454","305","437.95","301"
"901","928","49.6","292"
"785","17","121.25","758"
"429","735","488.27","936"
"807","573","664.47","491"
"1661","51","3.93","577"
"541","602","318.89","878"
"94","423","185.24","721"
"1012","735","506.43","767"
"392","91","483.99","19"
"264","42","185.06","880"
"1979","71","19.26","201"
"1416","471","472.06","292"
"363","322","350.26","938"
"706","770","65.79","49"
"1236","914","368.73","830"
"1264","336","200.24","574"
"1330","690","263.45","818"
"203","472","296.85","429"
"1022","653","25.97","247"
"749","877","222.75","448"
"932","768","160.36","206"
"1322","240","446.73","973"
"66","461","61.67","115"
"1410","739","175.62","399"
"492","569","89.59","716"
"547","312","164.19","510"
"697","275","204.77","742"
"1177","659","240.74","190"
"210","629","352.73","439"
"1600","272","112.77","692"
"1783","850","352.93","442"
"235","929","73.38","597"
"1948","607","495.53","458"
"866","18","100.03","273"
"1084","192","249.95","319"
"205","93","493.97","417"
"1848","372","451.23","722"
"956","661","29.75","513"
"1365","461","60.29","289"
"1156","92","362.6","359"
"1423","330","43.43","901"
"332","749","90.95","597"
"231","944","13.97","459"
"1198","297","591.24","804"
"1811","286","457.89","972"
"561","577","391.49","996"
"116","369","43.0","230"
"41","478","28.7","10"
"321","99","557.01","761"
"1267","611","67.13","317"
"1741","259","206.58","985"
"384","484","185.25","228"
"69","390","498.82","51"
"1187","559","307.71","99"
"954","274","604.91","778"
"1514","950","2.66","941"
"1889","915","543.41","638"
"424","837","85.16","473"
"1584","24","138.0","659"
"1354","369","24.5","392"
"1411","154","176.8","396"
"252","399","246.03","124"
"1190","501","142.63","6"
"18","756","32.31","959"
"1715","343","125.87","573"
"602","522","125.81","440"
"808","663","582.05","757"
"301","446","436.49","491"
"1122","538","278.01","27"
"858","145","257.1","241"
"1146","336","291.1","649"
"431","629","269.33","485"
"1588","717","538.45","5"
"1336","70","388.76","705"
"1995","474","11.56","487"
"1154","144","78.98","794"
"523","967","463.32","714"
"1984","727","241.78","858"
"1673","433","186.08","51"
"1983","459","177.1","129"
"1420","113","90.09","165"
"704","510","254.5","713"
"1106","424","381.93","153"
"1097","870","515.95","847"
"210","432","34.42","188"
"1849","986","330.67","624"
"1960","293","549.23","207"
"503","277","452.5","652"
"888","145","225.38","581"
"310","165","40.39","593"
"1688","81","167.11","713"
"1096","735","254.97","654"
"1810","28","599.65","222"
"1260","233","187.07","1000"
"358","486","149.02","441"
"1295","119","16.55","922"
"1926","512","604.37","24"
"638","223","307.89","729"
"530","902","107.28","924"
"809","807","194.21","660"
"279","76","477.77","199"
"814","884","237.81","519"
"1986","652","98.77","180"
"1824","733","268.73","263"
"1155","723","46.72","701"
"1702","302","141.69","72"
"980","240","342.32","669"
"553","73","15.94","463"
"1564","840","3.07","696"
"156","375","140.47","354"
"1420","447","360.42","895"
"1240","714","581.35","628"
"1560","641","50.39","130"
"1195","169","353.14","692"
"1166","929","63.93","214"
"356","956","596.65","143"
"1820","665","117.83","444"
"389","341","106.0","268"
"66","192","376.5","789"
"383","836","89.76","275"
"1438","808","57.22","295"
"1500","617","188.36","772"
"205","128","566.81","419"
"1738","386","431.0","643"
"1547","515","205.07","174"
"1436","557","605.59","952"
"928","975","91.25","645"
"925","729","47.74","664"
"202","744","247.88","500"
"1184","82","85.39","471"
"1930","170","211.34","218"
"106","667","104.95","503"
"1891","141","69.1","720"
"1785","417","392.33","439"
"79","472","407.9","201"
"1910","115","287.36","304"
"863","751","239.92","417"
"859","823","414.64","579"
"388","483","310.25","400"
"1265","348","467.07","991"
"1226","521","92.14","400"
"801","798","330.29","554"
"702","284","270.76","73"
"696","819","249.55","538"
"176","613","79.41","702"
"789","86","155.99","841"
"1834","663","538.24","257"
"183","862","715.83","80"
"499","435","212.47","563"
"1174","154","153.89","950"
"222","23","162.23","690"
"1461","828","127.56","297"
"1134","661","73.19","754"
"392","953","379.35","560"
"759","369","22.57","573"
"1357","157","263.82","595"
"676","722","71.62","275"
"1632","591","1.56","313"
"1742","275","278.22","382"
"1288","821","89.45","442"
"1012","129","28.53","551"
"711","51","2.58","338"
"804","364","178.27","766"
"662","655","93.17","38"
"1654","332","62.09","209"
"1693","132","312.35","786"
"453","333","149.58","824"
"1616","16","145.76","455"
"1541","826","179.56","636"
"637","117","84.52","373"
"411","721","35.66","434"
"773","471","502.66","456"
"398","124","327.99","843"
"295","936","178.19","108"
"1380","619","569.13","979"
"1392","851","434.4","909"
"156","931","462.4","924"
"633","987","192.26","210"
"900","383","379.7","147"
"1282","681","171.53","547"
"1658","699","500.04","697"
"777","141","172.15","573"
"695","835","185.88","829"
"1219","137","37.69","914"
"22","751","204.28","859"
"1714","388","431.48","596"
"145","211","465.05","490"
"718","807","110.83","406"
"709","540","337.83","576"
"242","320","327.05","717"
"1748","713","226.98","955"
"1579","923","182.0","85"
"204","889","301.86","200"
"895","737","345.03","5"
"1347","704","115.35","263"
"472","906","207.48","816"
"1870","464","9.47","411"
"1053","798","351.04","188"
"1702","980","245.89","1000"
"1368","438","474.17","593"
"974","484","304.15","95"
"1158","301","8.07","122"
"433","601","78.89","70"
"17","370","159.75","210"
"1895","891","528.67","16"
"528","67","197.67","238"
"1615","32","4.74","298"
"92","263","304.45","317"
"1154","918","475.29","819"
"1434","578","78.06","805"
"605","665","257.22","169"
"918","92","288.28","124"
"1154","505","293.6","797"
"9","606","303.21","582"
"4","1","38.37","457"
"129","75","441.93","130"
"1503","358","127.18","586"
"763","85","315.62","26"
"591","406","241.45","704"
"869","184","86.13","17"
"458","551","229.46","811"
"142","106","187.84","6"
"1975","483","366.14","571"
"482","215","104.49","516"
"1294","586","337.3","174"
"1105","676","567.07","709"
"15","229","256.44","47"
"552","184","91.81","856"
"261","480","290.78","617"
"44","216","464.26","856"
"11","679","373.39","673"
"1045","84","312.76","136"
"841","189","247.97","370"
"292","722","93.47","679"
"864","478","62.78","138"
"140","609","135.64","527"
"1958","641","109.05","453"
"1300","368","399.6","632"
"1822","246","274.12","912"
"1838","5","178.19","385"
"1960","195","46.55","68"
"346","563","531.47","127"
"495","442","195.15","699"
"1608","976","418.93","701"
"1630","717","279.18","828"
"78","326","325.29","640"
"1762","113","133.71","584"
"343","669","202.79","293"
"989","249","289.7","262"
"10","184","110.12","786"
"940","604","258.86","892"
"35","571","3.07","47"
"1539","392","577.13","108"
"1172","509","151.54","50"
"696","832","274.17","964"
"1050","908","122.04","868"
"25","981","140.65","404"
"88","219","93.33","82"
"1028","586","127.99","593"
"1151","698","12.38","154"
"1806","831","159.59","468"
"64","209","94.44","622"
"416","937","293.63","40"
"929","554","234.9","271"
"1879","78","246.57","42"
"1057","640","8.18","123"
"1754","310","251.75","545"
"519","221","420.29","623"
"980","936","84.17","805"
"1695","569","98.67","346"
"1091","808","71.2","707"
"1580","420","86.55","393"
"1686","195","30.22","816"
"1615","497","376.15","298"
"1028","568","463.6","874"
"186","86","152.51","342"
"586","280","574.43","781"
"659","369","42.1","827"
"1566","241","352.35","861"
"1247","598","396.24","603"
"1302","984","142.25","969"
"1760","191","299.66","547"
"975","80","277.36","599"
"1960","715","88.93","897"
"1929","662","71.17","807"
"844","130","635.27","369"
"854","159","217.23","956"
"1575","596","211.34","641"
"817","73","9.24","307"
"1498","3","378.98","412"
"335","745","566.41","639"
"1448","438","229.64","695"
"582","32","4.28","928"
"716","306","261.52","545"
"1450","997","138.64","234"
"1276","125","390.3","400"
"1155","59","9.77","455"
"1453","431","348.16","47"
"1684","751","189.08","199"
"1231","697","503.27","718"
"1009","407","534.34","704"
"656","831","284.28","769"
"1517","865","240.17","999"
"402","592","310.62","660"
"597","801","294.91","753"
"727","150","568.98","721"
"213","321","3.27","811"
"1605","111","278.9","553"
"1973","505","585.28","466"
"1470","218","93.65","919"
"1587","656","130.4","920"
"321","654","87.77","617"
"345","105","526.7","311"
"646","716","109.13","516"
"1007","827","238.33","924"
"136","390","467.69","399"
"1951","401","30.36","1000"
"1991","349","136.61","24"
"1643","677","216.96","762"
"1508","907","569.3","847"
"181","980","632.82","626"
"1311","889","237.66","216"
"763","254","222.27","768"
"1840","8","138.63","410"
"1065","804","207.14","767"
"470","301","6.03","670"
"1723","102","449.1","93"
"617","837","88.92","307"
"173","124","214.24","389"
"1261","968","360.42","74"
"249","278","36.6","402"
"1274","174","302.22","311"
"764","133","385.08","800"
"1536","370","70.93","718"
"1250","541","166.79","542"
"534","65","428.93","123"
"1954","630","478.28","404"
"1873","871","148.11","558"
"492","811","90.67","74"
"698","516","250.68","203"
"1972","592","154.91","173"
"1087","67","225.04","27"
"1638","835","150.18","440"
"470","819","207.03","337"
"1792","31","332.66","267"
"1349","633","10.31","969"
"143","907","341.11","736"
"447","193","307.07","33"
"371","968","230.42","705"
"206","30","555.53","639"
"1954","268","461.22","114"
"792","763","47.87","905"
"1180","332","47.66","378"
"1807","912","273.84","538"
"297","656","102.08","607"
"322","752","164.32","126"
"608","422","16.73","122"
"1087","320","267.71","243"
"1006","176","203.59","501"
"1892","807","141.7","281"
"1526","107","456.72","989"
"573","525","42.79","827"
"214","773","11.69","527"
"800","663","521.62","131"
"391","286","476.43","198"
"1092","336","289.88","604"
"1993","710","4.4","576"
"105","478","36.83","68"
"1763","213","98.67","309"
"1759","157","360.3","593"
"907","863","217.29","447"
"347","880","374.29","188"
"1139","158","165.34","636"
"744","664","441.53","910"
"1286","100","195.77","322"
"302","944","17.4","882"
"640","768","268.59","640"
"175","819","361.36","700"
"564","351","370.0","101"
"1162","99","343.82","15"
"1521","985","398.17","706"
"1882","691","129.29","169"
"1712","421","168.26","246"
"1555","958","382.54","944"
"584","576","275.47","614"
"1208","824","118.46","338"
"870","169","508.95","497"
"1191","544","275.38","22"
"831","425","351.07","595"
"246","594","201.43","315"
"1338","666","32.72","495"
"600","766","532.76","439"
"513","660","81.4","70"
"960","319","333.54","269"
"615","366","336.96","361"
"766","235","320.99","387"
"225","511","406.14","219"
"806","695","167.32","69"
"1847","512","262.81","338"
"319","754","320.2","178"
"609","832","407.16","649"
"1349","320","338.38","853"
"550","121","470.74","630"
"746","202","400.86","153"
"1697","46","486.82","545"
"1358","331","62.31","900"
"220","337","260.81","465"
"1955","250","144.92","18"
"1053","20","54.7","769"
"137","275","267.21","248"
"908","142","216.5","305"
"1231","604","455.9","858"
"1616","247","343.79","931"
"1097","883","297.75","761"
"689","678","140.13","611"
"1802","353","267.82","763"
"1804","475","571.33","559"
"1590","974","248.3","328"
"952","896","172.0","361"
"461","228","433.17","715"
"1997","381","377.62","607"
"1004","518","17.03","908"
"801","711","4.0","34"
"973","882","294.83","206"
"150","73","12.14","786"
"1933","155","174.57","469"
"1320","540","522.23","857"
"1607","353","508.37","404"
"812","602","350.49","92"
"1719","703","33.2","147"
"1273","895","117.94","263"
"1508","531","28.26","570"
"531","720","119.09","679"
"511","338","200.89","458"
"1487","682","271.05","195"
"125","250","132.84","325"
"364","837","88.96","264"
"954","40","184.26","4"
"1737","831","180.24","228"
"1374","665","111.24","936"
"1939","389","330.52","692"
"1905","408","36.49","186"
"1627","378","336.62","869"
"1372","395","55.09","101"
"1264","388","489.63","462"
"195","531","35.12","342"
"1870","924","62.67","596"
"1016","915","698.98","22"
"326","347","353.73","539"
"1933","944","14.5","127"
"147","327","377.25","645"
"575","696","365.32","165"
"96","484","296.65","597"
"811","279","258.73","177"
"390","634","259.21","394"
"885","117","105.47","390"
"1094","770","56.01","23"
"1804","903","245.86","297"
"898","843","263.2","111"
"1919","106","190.81","296"
"636","834","180.95","76"
"1734","47","646.0","894"
"124","889","317.74","545"
"875","736","25.69","508"
"1095","26","534.61","661"
"1664","12","43.08","524"
"371","711","2.9","66"
"191","168","49.12","773"
"505","621","290.85","26"
"769","581","344.1","536"
"704","826","365.13","292"
"1674","995","343.47","283"
"1120","890","243.63","923"
"1409","867","118.16","740"
"1721","19","66.99","691"
"1904","943","258.27","528"
"1126","189","267.05","43"
"705","158","308.84","286"
"1637","721","48.22","333"
"750","4","529.91","145"
"1817","906","198.98","312"
"881","530","331.53","769"
"1638","579","282.22","805"
"1281","176","183.64","730"
"616","233","285.83","303"
"1040","865","387.76","537"
"669","278","40.81","79"
"656","966","116.12","657"
"127","70","243.72","277"
"792","723","21.09","248"
"638","893","47.88","345"
"810","680","353.67","753"
"834","810","405.92","169"
"733","154","312.64","614"
"1561","893","50.19","333"
"819","664","433.83","719"
"150","716","177.66","28"
"1052","694","479.14","781"
"64","493","275.47","687"
"736","478","66.86","643"
"1426","914","522.32","235"
"364","252","235.62","813"
"1953","436","544.88","190"
"965","636","345.5","489"
"216","729","19.97","418"
"1472","938","352.48","841"
"212","610","271.41","395"
"1860","628","74.87","586"
"1945","537","365.76","331"
"1604","549","531.88","10"
"813","881","123.18","683"
"894","202","554.43","773"
"1227","263","287.75","948"
"257","967","348.6","670"
"1547","395","63.79","200"
"1285","888","408.21","425"
"207","448","190.58","106"
"1378","650","21.93","690"
"413","944","16.2","149"
"729","126","4.7","298"
"258","615","361.45","393"
"1182","349","112.21","527"
"1971","258","294.43","873"
"1054","136","130.75","494"
"388","646","381.51","292"
"162","489","217.59","50"
"1477","662","96.4","862"
"1823","921","370.36","45"
"994","38","575.85","236"
"1741","236","386.01","914"
"1635","267","344.56","99"
"599","518","14.98","295"
"368","128","489.17","319"
"1863","401","29.43","403"
"1684","718","78.99","289"
"302","207","537.78","488"
"193","820","368.68","753"
"1255","845","268.7","832"
"1081","830","67.34","319"
"228","91","283.09","248"
"1503","538","644.66","613"
"788","389","301.38","265"
"242","89","276.56","409"
"273","900","172.49","366"
"1331","93","305.39","186"
"471","429","421.83","133"
"58","123","402.49","954"
"1780","309","171.52","147"
"635","324","165.28","833"
"1836","73","15.98","681"
"206","323","64.39","728"
"1834","863","415.65","872"
"733","865","533.05","387"
"1366","173","254.86","456"
"339","938","302.11","397"
"521","373","113.27","459"
"380","601","110.73","185"
"1505","713","156.48","793"
"1230","429","435.87","759"
"334","996","130.14","211"
"1687","711","2.18","345"
"776","391","282.76","808"
"8","150","629.42","21"
"600","739","250.2","823"
"1040","754","158.49","36"
"1780","725","228.03","764"
"1108","102","422.8","988"
"493","17","109.11","769"
"429","768","378.04","545"
"832","757","496.38","354"
"962","553","299.57","223"
"1818","3","248.76","252"
"1207","690","199.26","951"
"124","188","265.95","689"
"1359","722","111.74","998"
"487","6","189.41","461"
"1380","346","494.95","68"
"1599","636","582.94","769"
"641","996","80.05","168"
"1202","898","147.28","143"
"1508","521","153.08","758"
"152","759","225.81","621"
"1357","443","557.83","284"
"1021","841","98.07","365"
"1412","629","274.25","694"
"1353","182","164.51","458"
"1804","329","594.44","668"
"716","8","216.17","485"
"1411","111","275.43","698"
"876","72","249.47","32"
"129","634","175.38","868"
"445","827","282.27","939"
"921","222","174.86","983"
"818","401","21.67","77"
"450","143","310.97","707"
"742","109","152.36","655"
"883","620","248.7","339"
"1493","431","270.66","124"
"616","421","110.9","122"
"1303","221","334.01","570"
"276","48","183.84","128"
"618","184","72.74","289"
"115","106","449.07","236"
"852","891","256.72","556"
"1261","68","264.08","435"
"1128","453","227.77","943"
"652","41","265.61","458"
"233","106","217.85","344"
"311","63","569.42","506"
"703","885","79.65","517"
"1129","874","120.06","657"
"607","708","18.34","278"
"768","907","401.86","991"
"1689","557","549.71","996"
"242","989","522.88","718"
"1643","643","257.22","492"
"531","651","171.98","72"
"164","894","33.6","568"
"400","654","103.1","652"
"862","142","115.58","674"
"1348","322","346.7","657"
"491","759","122.89","604"
"1094","20","51.51","938"
"890","245","376.64","270"
"162","875","140.08","563"
"853","395","52.67","111"
"1191","519","401.56","521"
"1519","729","24.79","511"
"381","978","303.38","312"
"816","795","330.6","732"
"1484","30","328.4","670"
"947","669","432.06","751"
"601","265","222.8","526"
"1793","115","331.23","198"
"1489","810","271.0","543"
"911","590","644.49","883"
"633","400","135.62","658"
"768","431","275.41","377"
"715","215","101.12","427"
"1834","96","533.33","502"
"584","160","10.56","293"
"1848","864","191.03","569"
"1106","497","259.12","580"
"1986","510","214.75","660"
"307","612","368.08","638"
"1487","350","54.49","30"
"1510","694","602.58","202"
"891","544","467.0","789"
"1196","619","502.72","993"
"851","748","268.65","517"
"1094","47","604.81","947"
"625","993","452.6","914"
"1404","422","11.04","160"
"456","391","190.38","911"
"168","166","424.57","406"
"287","199","228.36","759"
"1639","997","114.52","498"
"906","62","582.62","147"
"1984","148","277.44","283"
"683","173","126.03","612"
"570","41","152.53","260"
"541","735","197.54","622"
"1832","279","183.63","377"
"1100","191","316.24","447"
"468","142","231.55","416"
"1353","144","131.28","708"
"518","370","100.94","62"
"1957","389","546.87","835"
"1485","158","140.15","368"
"1156","848","457.67","106"
"1661","622","142.5","203"
"887","492","379.73","402"
"1977","159","127.98","358"
"1062","318","117.6","348"
"857","639","189.33","858"
"1822","946","560.49","108"
"1526","478","48.61","452"
"1992","290","444.35","740"
"689","992","26.07","488"
"382","590","636.36","476"
"876","164","40.95","839"
"172","139","125.15","836"
"1603","392","598.09","287"
"519","671","177.84","653"
"1271","326","218.47","294"
"440","954","359.05","375"
"1360","850","564.15","860"
"1911","251","88.33","46"
"1852","29","628.34","1"
"776","30","319.79","674"
"1385","651","137.33","149"
"585","621","412.0","628"
"329","591","0.92","533"
"1797","585","384.36","100"
"7","208","455.58","515"
"1556","691","95.56","50"
"1025","35","30.75","832"
"1781","229","206.5","628"
"1832","337","219.91","801"
"307","163","520.52","513"
"1750","261","232.84","519"
"793","602","328.49","363"
"1919","979","27.73","595"
"219","414","405.42","455"
"1069","800","355.57","764"
"1128","914","251.05","849"
"1158","929","83.6","56"
"753","155","179.13","275"
"617","588","498.01","41"
"1775","162","178.91","132"
"1001","486","192.6","59"
"1779","792","311.42","431"
"503","744","417.79","523"
"216","817","256.16","245"
"1256","736","29.37","161"
"1596","321","2.13","749"
"419","471","444.13","357"
"125","142","196.9","121"
"1774","280","635.3","766"
"1121","726","276.87","612"
"1656","304","48.53","988"
"1193","581","684.03","740"
"1396","562","610.1","469"
"77","363","461.87","155"
"1310","598","325.42","651"
"1657","242","126.79","709"
"1322","642","404.71","503"
"603","510","404.0","649"
"1963","621","267.5","350"
"992","759","160.17","167"
"35","586","213.32","165"
"30","632","26.39","537"
"698","341","71.72","117"
"1866","634","203.3","743"
"1560","752","174.5","736"
"548","500","19.54","748"
"1324","124","347.44","476"
"155","5","175.91","713"
"1859","752","462.86","771"
"1071","218","124.78","285"
"1176","469","551.65","389"
"1175","258","158.7","977"
"1663","436","535.86","700"
"1290","307","347.84","303"
"990","741","295.94","160"
"1497","920","140.29","680"
"1807","971","290.36","614"
"1147","156","133.43","775"
"1073","443","385.62","574"
"1611","5","120.81","464"
"1341","23","149.9","704"
"1658","193","169.76","975"
"169","983","185.02","264"
"1028","497","264.34","807"
"1692","718","98.89","730"
"923","521","166.1","43"
"1842","316","88.51","973"
"643","546","419.25","465"
"1721","51","2.77","751"
"1937","884","316.56","550"
"1642","412","110.64","527"
"509","595","335.48","612"
"1014","825","320.39","944"
"1652","731","131.27","905"
"1397","394","46.6","51"
"938","335","287.24","372"
"1973","232","32.97","741"
"1891","42","146.78","224"
"924","441","312.32","840"
"600","520","25.42","631"
"1595","730","143.76","634"
"296","31","291.42","103"
"565","480","231.15","956"
"1912","531","64.45","478"
"1854","468","627.26","851"
"1530","266","297.56","896"
"648","887","398.64","237"
"147","440","63.57","804"
"1579","713","160.06","114"
"936","807","193.95","111"
"1712","111","167.75","679"
"254","768","433.89","895"
"374","47","533.32","577"
"1081","296","550.79","147"
"785","46","605.23","105"
"1630","236","312.46","335"
"377","583","290.41","210"
