"4576","425","931","1232","4295.04","8","1992-12-22 17:22:07","1993-01-05 17:22:07","Complete"
"4577","878","1347","941","13496.16","24","1974-01-14 15:43:56","1974-01-28 15:43:56","Complete"
"4578","527","1057","1352","2079.42","14","2000-02-20 02:14:37","2000-03-05 02:14:37","Complete"
"4579","242","1684","1686","457.36","4","2007-11-13 13:19:39","2007-11-27 13:19:39","Complete"
"4580","761","179","282","5535.99","9","2007-03-14 19:45:51","2007-03-28 19:45:51","Complete"
"4581","806","947","1783","6383.52","24","2012-04-02 05:09:51","2012-04-16 05:09:51","Complete"
"4582","775","1469","548","4907.49","21","1971-03-31 17:20:54","1971-04-14 17:20:54","Complete"
"4583","953","884","111","16895.84","26","2015-10-06 09:30:41","2015-10-20 09:30:41","Complete"
"4584","743","1106","958","5372.83","29","2015-01-15 08:14:53","2015-01-29 08:14:53","Complete"
"4585","784","1840","1312","290.88","3","2011-08-13 12:29:04","2011-08-27 12:29:04","Complete"
"4586","772","149","412","3708.15","15","1998-05-31 07:37:30","1998-06-14 07:37:30","Complete"
"4587","754","1952","382","6265.35","15","1978-10-26 20:25:22","1978-11-09 20:25:22","Complete"
"4588","369","1508","1223","600.21","19","1982-07-02 00:28:19","1982-07-16 00:28:19","Complete"
"4589","980","1508","309","15904.800000000001","24","1998-10-10 15:24:53","1998-10-24 15:24:53","Complete"
"4590","181","1560","1688","1030.1399999999999","9","2020-09-04 20:00:06","2020-09-18 20:00:06","Complete"
"4591","361","1815","1734","2700.6","28","1999-06-17 20:15:13","1999-07-01 20:15:13","Complete"
"4592","205","196","1176","2155.2000000000003","20","2012-10-09 18:11:28","2012-10-23 18:11:28","Complete"
"4593","704","934","964","1007.72","14","2009-12-14 18:02:42","2009-12-28 18:02:42","Complete"
"4594","70","494","1336","11662.8","30","1994-01-17 09:23:17","1994-01-31 09:23:17","Complete"
"4595","577","9","1189","4645.62","14","2007-07-24 19:41:34","2007-08-07 19:41:34","Complete"
"4596","735","894","948","7790.58","18","2019-06-26 10:12:40","2019-07-10 10:12:40","Complete"
"4597","615","1128","1477","8084.0199999999995","14","2000-07-28 10:35:04","2000-08-11 10:35:04","Complete"
"4598","262","968","1322","2992.2200000000003","29","1987-06-25 03:21:25","1987-07-09 03:21:25","Complete"
"4599","582","466","701","2126.16","18","1977-03-02 17:51:34","1977-03-16 17:51:34","Complete"
"4600","752","621","1067","5481.29","29","1982-08-19 08:29:46","1982-09-02 08:29:46","Complete"
"4601","894","1943","1123","1418.92","19","1976-04-26 11:46:53","1976-05-10 11:46:53","Complete"
"4602","894","1077","1049","273.4","4","1985-03-01 05:41:48","1985-03-15 05:41:48","Complete"
"4603","759","1646","152","1806.48","8","1997-12-07 01:36:49","1997-12-21 01:36:49","Complete"
"4604","969","752","1689","1110.6","20","1992-02-19 16:15:28","1992-03-04 16:15:28","Complete"
"4605","111","378","1605","1673.3999999999999","6","1976-06-05 11:00:11","1976-06-19 11:00:11","Complete"
"4606","409","706","100","5495.4","20","1997-05-05 22:21:54","1997-05-19 22:21:54","Complete"
"4607","331","553","1358","124.62","2","2018-09-12 18:43:55","2018-09-26 18:43:55","Complete"
"4608","553","978","1085","6437.34","13","2015-06-05 09:25:04","2015-06-19 09:25:04","Complete"
"4609","353","311","10","9735.439999999999","22","1988-02-01 21:57:14","1988-02-15 21:57:14","Complete"
"4610","170","1759","1505","9569.300000000001","26","1971-11-19 01:05:33","1971-12-03 01:05:33","Complete"
"4611","884","804","1311","8736.39","27","2016-12-06 12:24:32","2016-12-20 12:24:32","Complete"
"4612","811","1755","1028","3144.6","18","2002-05-24 16:49:19","2002-06-07 16:49:19","Complete"
"4613","873","1740","1471","1744.03","17","2019-12-03 09:27:29","2019-12-17 09:27:29","Complete"
"4614","143","1359","1067","2235.36","6","1993-08-31 16:04:23","1993-09-14 16:04:23","Complete"
"4615","136","119","1027","769.16","4","1998-05-11 12:08:55","1998-05-25 12:08:55","Complete"
"4616","837","1152","603","916.1999999999999","30","2000-10-12 21:25:24","2000-10-26 21:25:24","Complete"
"4617","497","1908","1615","7523.0","20","1981-03-23 07:48:12","1981-04-06 07:48:12","Complete"
"4618","956","1845","1569","659.56","2","1983-09-06 01:24:20","1983-09-20 01:24:20","Complete"
"4619","374","1241","1111","1122.17","23","1998-08-26 16:47:26","1998-09-09 16:47:26","Complete"
"4620","863","1249","1479","3443.7000000000003","6","2004-02-08 18:29:32","2004-02-22 18:29:32","Complete"
"4621","804","301","1764","1093.7","5","1978-09-22 14:28:30","1978-10-06 14:28:30","Complete"
"4622","944","934","1933","333.5","23","1998-04-20 03:43:13","1998-05-04 03:43:13","Complete"
"4623","163","298","1528","10093.2","20","2020-04-11 06:17:50","2020-04-25 06:17:50","Complete"
"4624","120","65","1358","7324.5","15","1983-10-15 17:18:03","1983-10-29 17:18:03","Complete"
"4625","347","122","324","6513.200000000001","20","1989-09-07 07:46:55","1989-09-21 07:46:55","Complete"
"4626","221","582","1303","9686.289999999999","29","1972-03-14 09:24:23","1972-03-28 09:24:23","Complete"
"4627","18","1983","1876","1493.96","17","1994-02-27 23:03:45","1994-03-13 23:03:45","Complete"
"4628","815","253","682","1239.1699999999998","29","2003-10-31 19:30:15","2003-11-14 19:30:15","Complete"
"4629","196","1370","909","2058.75","25","2020-12-01 08:52:35","2020-12-15 08:52:35","Complete"
"4630","961","209","1906","5819.0","20","1981-05-18 09:44:00","1981-06-01 09:44:00","Complete"
"4631","361","498","81","443.22","3","1986-03-10 19:48:54","1986-03-24 19:48:54","Complete"
"4632","643","1706","1680","3888.9900000000002","9","2011-10-10 04:54:42","2011-10-24 04:54:42","Complete"
"4633","99","404","1164","14203.5","30","1988-02-13 22:21:54","1988-02-27 22:21:54","Complete"
"4634","276","1319","141","14928.91","29","1980-01-05 15:18:09","1980-01-19 15:18:09","Complete"
"4635","865","1897","733","533.05","1","1996-08-04 06:10:59","1996-08-18 06:10:59","Complete"
"4636","555","1004","1455","1005.94","2","1988-05-27 21:50:43","1988-06-10 21:50:43","Complete"
"4637","394","1715","776","1050.92","13","1981-02-25 19:31:47","1981-03-11 19:31:47","Complete"
"4638","600","1501","1845","6160.18","13","2011-06-01 04:56:43","2011-06-15 04:56:43","Complete"
"4639","297","302","1198","1773.72","3","2009-12-01 21:16:01","2009-12-15 21:16:01","Complete"
"4640","98","1508","1970","4965.09","13","1993-02-20 01:55:27","1993-03-06 01:55:27","Complete"
"4641","355","1887","1398","2257.3199999999997","26","2008-07-28 10:10:36","2008-08-11 10:10:36","Complete"
"4642","906","1648","1817","3979.6","20","1989-11-25 14:40:56","1989-12-09 14:40:56","Complete"
"4643","767","1041","900","4152.42","17","2001-05-24 05:59:30","2001-06-07 05:59:30","Complete"
"4644","111","1490","1411","3305.16","12","2015-12-12 02:10:35","2015-12-26 02:10:35","Complete"
"4645","858","1169","406","894.15","15","1987-04-20 13:56:33","1987-05-04 13:56:33","Complete"
"4646","166","855","122","1759.1499999999999","5","1994-08-28 23:16:23","1994-09-11 23:16:23","Complete"
"4647","866","804","126","5094.24","16","1996-12-18 05:31:37","1997-01-01 05:31:37","Complete"
"4648","499","1000","1294","981.96","7","2005-05-25 21:05:04","2005-06-08 21:05:04","Complete"
"4649","490","988","985","459.78","3","1990-10-19 10:18:28","1990-11-02 10:18:28","Complete"
"4650","720","1724","621","4578.25","25","1985-05-15 00:06:38","1985-05-29 00:06:38","Complete"
"4651","752","938","1585","7717.82","22","1970-01-17 07:08:35","1970-01-31 07:08:35","Complete"
"4652","406","91","1108","8518.38","13","2018-10-03 02:23:40","2018-10-17 02:23:40","Complete"
"4653","412","1257","1723","4589.82","18","1970-02-06 13:32:21","1970-02-20 13:32:21","Complete"
"4654","485","679","11","9069.33","17","1974-11-17 07:31:56","1974-12-01 07:31:56","Complete"
"4655","143","1971","640","1087.85","5","1998-10-03 21:06:51","1998-10-17 21:06:51","Complete"
"4656","464","1778","1870","246.22000000000003","26","1982-03-30 15:58:27","1982-04-13 15:58:27","Complete"
"4657","521","257","344","3650.22","21","1998-05-06 11:13:48","1998-05-20 11:13:48","Complete"
"4658","997","850","1639","801.64","7","1982-08-13 10:00:23","1982-08-27 10:00:23","Complete"
"4659","63","1327","889","7660.950000000001","15","2020-09-16 15:36:45","2020-09-30 15:36:45","Complete"
"4660","863","1485","1995","3901.95","13","1993-02-23 11:21:47","1993-03-09 11:21:47","Complete"
"4661","981","1370","485","287.52","2","1974-07-17 19:48:32","1974-07-31 19:48:32","Complete"
"4662","347","909","1803","3476.5","17","1973-11-07 00:07:37","1973-11-21 00:07:37","Complete"
"4663","220","1010","762","4490.28","9","2019-03-05 11:44:50","2019-03-19 11:44:50","Complete"
"4664","38","597","1041","11382.58","22","2004-04-26 10:40:01","2004-05-10 10:40:01","Complete"
"4665","810","1971","976","3939.1000000000004","10","2017-01-22 22:54:18","2017-02-05 22:54:18","Complete"
"4666","715","1561","1960","1422.88","16","1972-07-16 11:15:54","1972-07-30 11:15:54","Complete"
"4667","260","137","682","13019.13","27","1982-09-11 07:22:11","1982-09-25 07:22:11","Complete"
"4668","3","671","249","7527.09","17","1984-10-14 07:50:59","1984-10-28 07:50:59","Complete"
"4669","151","730","518","3007.2000000000003","28","1976-08-10 05:07:40","1976-08-24 05:07:40","Complete"
"4670","135","1956","1416","5474.8099999999995","11","1995-09-27 17:02:00","1995-10-11 17:02:00","Complete"
"4671","306","1534","275","647.5","2","1981-09-19 12:30:48","1981-10-03 12:30:48","Complete"
"4672","777","1629","108","646.68","2","2020-08-17 06:39:46","2020-08-31 06:39:46","Complete"
"4673","510","111","704","4072.0","16","1998-02-06 03:12:02","1998-02-20 03:12:02","Complete"
"4674","358","1686","1503","3561.04","28","1983-02-25 04:55:54","1983-03-11 04:55:54","Complete"
"4675","618","1117","1648","761.92","8","2009-11-28 07:07:42","2009-12-12 07:07:42","Complete"
"4676","45","260","1471","1412.4","12","1992-01-22 04:59:50","1992-02-05 04:59:50","Complete"
"4677","151","1850","824","971.36","8","2020-05-28 14:20:29","2020-06-11 14:20:29","Complete"
"4678","415","1465","1158","7704.4800000000005","14","1976-01-20 22:17:32","1976-02-03 22:17:32","Complete"
"4679","807","327","1338","3314.87","13","2007-11-16 08:59:01","2007-11-30 08:59:01","Complete"
"4680","570","1164","1272","10256.43","29","1989-03-30 00:50:20","1989-04-13 00:50:20","Complete"
"4681","984","753","1302","1564.75","11","2020-07-20 08:26:10","2020-08-03 08:26:10","Complete"
"4682","412","1374","1901","3660.8","22","2006-05-25 16:31:19","2006-06-08 16:31:19","Complete"
"4683","445","1456","1911","114.24","8","1993-06-20 02:36:08","1993-07-04 02:36:08","Complete"
"4684","198","1866","515","4286.360000000001","26","1995-10-08 20:42:18","1995-10-22 20:42:18","Complete"
"4685","293","492","1526","3784.9800000000005","6","1987-08-30 19:53:06","1987-09-13 19:53:06","Complete"
"4686","318","1481","1062","588.0","5","2000-06-30 08:20:07","2000-07-14 08:20:07","Complete"
"4687","733","963","312","246.54","2","2021-03-25 10:08:24","2021-04-08 10:08:24","Complete"
"4688","408","1741","821","26.12","1","2001-04-24 12:07:06","2001-05-08 12:07:06","Complete"
"4689","17","1520","1422","3180.32","22","2010-12-08 22:28:41","2010-12-22 22:28:41","Complete"
"4690","493","1129","1258","821.28","2","1976-05-02 12:11:36","1976-05-16 12:11:36","Complete"
"4691","992","868","689","52.14","2","1988-02-21 02:24:11","1988-03-06 02:24:11","Complete"
"4692","659","335","794","6561.0","30","1989-04-15 15:53:00","1989-04-29 15:53:00","Complete"
"4693","389","1646","276","8825.6","16","1980-12-25 17:46:38","1981-01-08 17:46:38","Complete"
"4694","355","1898","1398","347.28","4","1975-04-09 22:18:09","1975-04-23 22:18:09","Complete"
"4695","722","906","292","1495.52","16","1995-05-01 20:23:57","1995-05-15 20:23:57","Complete"
"4696","426","1299","1644","737.3900000000001","19","1989-12-14 22:44:32","1989-12-28 22:44:32","Complete"
"4697","382","1415","138","10753.6","22","1971-06-03 11:40:46","1971-06-17 11:40:46","Complete"
"4698","960","158","232","812.24","26","1970-11-28 07:27:58","1970-12-12 07:27:58","Complete"
"4699","347","297","886","731.52","4","2004-04-21 16:27:56","2004-05-05 16:27:56","Complete"
"4700","987","1623","1049","269.48","2","2003-03-07 10:15:23","2003-03-21 10:15:23","Complete"
"4701","47","672","1094","3024.0499999999997","5","1978-06-20 17:43:35","1978-07-04 17:43:35","Complete"
"4702","774","1992","1286","1858.45","5","1974-08-15 15:35:46","1974-08-29 15:35:46","Complete"
"4703","631","1577","853","6398.83","23","1986-02-22 10:01:44","1986-03-08 10:01:44","Complete"
"4704","393","167","985","987.3","15","1972-12-16 14:17:22","1972-12-30 14:17:22","Complete"
"4705","500","1982","548","156.32","8","1990-10-15 01:41:33","1990-10-29 01:41:33","Complete"
"4706","774","1915","1552","1462.35","3","2018-10-29 03:33:13","2018-11-12 03:33:13","Complete"
"4707","497","343","1393","11627.76","24","1979-09-13 18:36:28","1979-09-27 18:36:28","Complete"
"4708","115","1054","1025","9201.4","26","2002-12-14 03:30:46","2002-12-28 03:30:46","Complete"
"4709","152","605","138","239.60000000000002","5","2019-06-19 23:33:43","2019-07-03 23:33:43","Complete"
"4710","472","1268","1808","7607.02","23","1977-07-16 12:08:45","1977-07-30 12:08:45","Complete"
"4711","243","1467","1575","5316.4","10","2010-04-07 03:36:45","2010-04-21 03:36:45","Complete"
"4712","144","1036","1154","552.86","7","1973-02-05 11:17:06","1973-02-19 11:17:06","Complete"
"4713","646","518","451","483.6","2","2001-12-08 04:07:13","2001-12-22 04:07:13","Complete"
"4714","677","160","1625","165.72","1","1998-03-16 01:34:10","1998-03-30 01:34:10","Complete"
"4715","247","560","1255","9605.26","23","1976-12-17 22:13:30","1976-12-31 22:13:30","Complete"
"4716","882","1169","861","571.78","2","2017-05-23 12:25:29","2017-06-06 12:25:29","Complete"
"4717","300","1863","907","1578.46","13","1985-05-15 08:33:56","1985-05-29 08:33:56","Complete"
"4718","943","1917","1101","3647.7000000000003","15","2005-05-06 16:41:01","2005-05-20 16:41:01","Complete"
"4719","728","1029","1995","4747.860000000001","13","2014-04-13 10:17:51","2014-04-27 10:17:51","Complete"
"4720","695","96","1003","5122.5599999999995","29","2015-10-22 11:18:21","2015-11-05 11:18:21","Complete"
"4721","515","97","1990","16067.52","28","2016-12-15 19:06:46","2016-12-29 19:06:46","Complete"
"4722","610","493","981","9839.76","28","1999-11-13 07:36:11","1999-11-27 07:36:11","Complete"
"4723","183","1323","533","6159.52","16","2019-04-05 13:32:28","2019-04-19 13:32:28","Complete"
"4724","952","125","1556","2114.8599999999997","22","2000-07-04 05:46:53","2000-07-18 05:46:53","Complete"
"4725","41","923","425","4323.69","21","1981-03-27 19:08:59","1981-04-10 19:08:59","Complete"
"4726","419","785","1317","123.14","2","1980-05-13 04:46:55","1980-05-27 04:46:55","Complete"
"4727","336","106","316","1403.3500000000001","5","1992-07-23 20:16:38","1992-08-06 20:16:38","Complete"
"4728","631","483","569","2978.91","11","1985-02-03 21:45:06","1985-02-17 21:45:06","Complete"
"4729","671","1612","443","1174.5","6","1998-10-28 18:36:47","1998-11-11 18:36:47","Complete"
"4730","350","378","467","2260.83","17","2014-12-31 12:30:24","2015-01-14 12:30:24","Complete"
"4731","698","1286","606","165.78000000000003","18","1977-06-04 02:34:15","1977-06-18 02:34:15","Complete"
"4732","15","38","23","560.75","5","1995-06-18 03:26:43","1995-07-02 03:26:43","Complete"
"4733","229","614","1961","590.36","2","1985-07-28 05:30:08","1985-08-11 05:30:08","Complete"
"4734","6","892","1523","1833.55","5","1995-10-22 17:18:12","1995-11-05 17:18:12","Complete"
"4735","155","1428","392","3521.16","18","1998-04-20 01:42:06","1998-05-04 01:42:06","Complete"
"4736","286","651","329","5676.210000000001","9","2012-05-21 09:18:42","2012-06-04 09:18:42","Complete"
"4737","442","1394","1352","989.05","5","2019-01-19 17:34:27","2019-02-02 17:34:27","Complete"
"4738","379","1573","351","2160.64","4","1982-10-16 14:07:57","1982-10-30 14:07:57","Complete"
"4739","472","568","203","4452.75","15","1988-05-27 01:32:50","1988-06-10 01:32:50","Complete"
"4740","838","1886","955","8877.300000000001","15","2009-11-26 23:15:55","2009-12-10 23:15:55","Complete"
"4741","18","1918","866","1800.54","18","1995-08-16 16:55:00","1995-08-30 16:55:00","Complete"
"4742","406","1609","442","18185.440000000002","26","1970-04-13 17:21:53","1970-04-27 17:21:53","Complete"
"4743","224","50","1264","1831.62","21","2000-01-26 11:47:34","2000-02-09 11:47:34","Complete"
"4744","475","166","1026","19199.100000000002","30","1992-07-11 12:53:37","1992-07-25 12:53:37","Complete"
"4745","596","1771","1719","1367.87","7","1987-04-26 10:22:24","1987-05-10 10:22:24","Complete"
"4746","754","1275","319","960.5999999999999","3","1977-06-27 15:55:41","1977-07-11 15:55:41","Complete"
"4747","368","1442","631","11608.0","16","1972-11-02 11:13:15","1972-11-16 11:13:15","Complete"
"4748","895","756","1672","830.6999999999999","9","1990-01-27 14:18:18","1990-02-10 14:18:18","Complete"
"4749","211","1986","145","5115.55","11","1976-12-30 07:53:28","1977-01-13 07:53:28","Complete"
"4750","434","834","860","170.18","1","1986-01-28 10:47:17","1986-02-11 10:47:17","Complete"
"4751","669","1581","947","864.12","2","1984-03-26 15:39:06","1984-04-09 15:39:06","Complete"
"4752","347","456","1803","818.0","4","1999-11-11 14:45:05","1999-11-25 14:45:05","Complete"
"4753","147","490","813","3562.5","19","1982-06-19 19:20:54","1982-07-03 19:20:54","Complete"
"4754","30","1936","244","10766.64","24","1977-11-06 22:10:03","1977-11-20 22:10:03","Complete"
"4755","282","1543","589","5470.66","13","1982-12-06 23:12:02","1982-12-20 23:12:02","Complete"
"4756","463","1558","905","13626.81","29","2008-02-15 06:55:02","2008-02-29 06:55:02","Complete"
"4757","944","31","302","226.2","13","2003-08-02 11:40:34","2003-08-16 11:40:34","Complete"
"4758","442","788","1255","4281.16","13","1996-10-26 09:28:24","1996-11-09 09:28:24","Complete"
"4759","445","204","1911","242.76","17","2012-06-13 13:22:52","2012-06-27 13:22:52","Complete"
"4760","597","449","1725","2292.29","7","1990-01-12 02:32:50","1990-01-26 02:32:50","Complete"
"4761","411","378","1090","499.96","4","1978-08-30 07:06:40","1978-09-13 07:06:40","Complete"
"4762","281","1971","683","508.0","10","2003-05-09 21:27:41","2003-05-23 21:27:41","Complete"
"4763","274","1559","954","12098.199999999999","20","1985-02-13 21:31:44","1985-02-27 21:31:44","Complete"
"4764","654","1749","321","1843.1699999999998","21","1994-11-05 03:32:23","1994-11-19 03:32:23","Complete"
"4765","620","1012","524","5737.42","13","2003-06-21 04:03:04","2003-07-05 04:03:04","Complete"
"4766","20","1803","1094","772.65","15","2001-01-02 00:43:49","2001-01-16 00:43:49","Complete"
"4767","351","1289","564","7030.0","19","1975-06-02 12:06:45","1975-06-16 12:06:45","Complete"
"4768","772","820","412","3708.15","15","1980-11-05 23:07:18","1980-11-19 23:07:18","Complete"
"4769","61","29","19","152.3","2","1995-10-22 19:43:27","1995-11-05 19:43:27","Complete"
"4770","415","970","1653","10933.28","23","2021-06-13 13:29:54","2021-06-27 13:29:54","Complete"
"4771","884","871","290","5958.0","24","1972-04-08 07:24:37","1972-04-22 07:24:37","Complete"
"4772","321","1160","1596","42.599999999999994","20","2010-12-06 18:28:31","2010-12-20 18:28:31","Complete"
"4773","580","1187","1133","6627.75","15","1978-10-20 07:12:49","1978-11-03 07:12:49","Complete"
"4774","366","1137","326","4056.64","14","1973-07-10 21:33:50","1973-07-24 21:33:50","Complete"
"4775","259","820","695","2363.64","12","1999-09-21 10:27:51","1999-10-05 10:27:51","Complete"
"4776","814","1967","1402","10660.679999999998","27","2008-06-04 04:36:48","2008-06-18 04:36:48","Complete"
"4777","195","618","473","350.64","9","1995-01-14 03:26:54","1995-01-28 03:26:54","Complete"
"4778","157","357","1001","8929.96","26","2015-04-10 00:38:23","2015-04-24 00:38:23","Complete"
"4779","353","296","1802","1874.74","7","1993-11-17 20:28:14","1993-12-01 20:28:14","Complete"
"4780","929","692","1863","2017.26","21","1990-04-24 06:34:13","1990-05-08 06:34:13","Complete"
"4781","87","609","677","2378.43","9","2011-03-22 16:53:48","2011-04-05 16:53:48","Complete"
"4782","992","605","169","244.04999999999998","15","2005-03-23 01:01:01","2005-04-06 01:01:01","Complete"
"4783","497","241","806","3416.0","8","2003-05-14 13:50:27","2003-05-28 13:50:27","Complete"
"4784","988","963","556","7593.82","26","1982-11-16 22:31:31","1982-11-30 22:31:31","Complete"
"4785","897","1328","797","12887.64","27","1975-05-31 09:14:31","1975-06-14 09:14:31","Complete"
"4786","813","354","73","728.88","12","1972-02-25 01:39:55","1972-03-10 01:39:55","Complete"
"4787","487","881","290","4120.08","12","2010-03-21 06:17:42","2010-04-04 06:17:42","Complete"
"4788","98","619","1970","1527.72","4","1993-02-12 06:58:17","1993-02-26 06:58:17","Complete"
"4789","41","667","425","4735.469999999999","23","1971-03-10 03:52:49","1971-03-24 03:52:49","Complete"
"4790","720","1277","531","3096.34","26","1981-11-15 12:59:49","1981-11-29 12:59:49","Complete"
"4791","152","468","755","2704.24","28","1987-03-20 02:09:46","1987-04-03 02:09:46","Complete"
"4792","852","28","496","6804.64","16","2012-03-26 21:29:09","2012-04-09 21:29:09","Complete"
"4793","953","1178","1658","10513.27","19","2006-02-22 05:00:19","2006-03-08 05:00:19","Complete"
"4794","172","900","1750","2252.9","13","1991-10-21 09:13:08","1991-11-04 09:13:08","Complete"
"4795","870","135","20","9392.96","16","2005-01-18 22:06:56","2005-02-01 22:06:56","Complete"
"4796","307","1166","1710","5639.400000000001","18","1973-08-20 03:27:13","1973-09-03 03:27:13","Complete"
"4797","663","322","808","13387.15","23","1980-02-02 18:21:11","1980-02-16 18:21:11","Complete"
"4798","677","666","1625","1657.2","10","2001-01-27 15:25:01","2001-02-10 15:25:01","Complete"
"4799","849","982","602","8695.95","15","1985-06-05 16:21:51","1985-06-19 16:21:51","Complete"
"4800","296","977","1081","3855.5299999999997","7","1988-08-04 01:25:31","1988-08-18 01:25:31","Complete"
"4801","51","698","1721","80.33","29","1981-06-06 10:13:32","1981-06-20 10:13:32","Complete"
"4802","219","893","88","839.97","9","1993-07-02 21:17:34","1993-07-16 21:17:34","Complete"
"4803","688","1970","535","3589.92","16","1971-12-23 06:33:26","1972-01-06 06:33:26","Complete"
"4804","601","1764","419","2882.25","27","1976-08-07 04:03:26","1976-08-21 04:03:26","Complete"
"4805","926","428","1938","1019.16","18","1975-08-08 11:24:59","1975-08-22 11:24:59","Complete"
"4806","518","1574","599","164.78","11","2003-02-01 10:25:23","2003-02-15 10:25:23","Complete"
"4807","72","1168","1405","12209.0","29","1998-10-30 11:32:41","1998-11-13 11:32:41","Complete"
"4808","175","1507","1677","3098.56","23","1988-11-19 02:35:23","1988-12-03 02:35:23","Complete"
"4809","856","1930","103","5549.88","14","1972-04-03 11:40:15","1972-04-17 11:40:15","Complete"
"4810","885","284","556","1630.08","24","2008-11-05 00:44:31","2008-11-19 00:44:31","Complete"
"4811","691","350","1556","1911.2","20","2016-08-05 21:45:11","2016-08-19 21:45:11","Complete"
"4812","537","779","666","4830.9","15","1996-06-24 05:56:22","1996-07-08 05:56:22","Complete"
"4813","184","1939","552","642.6700000000001","7","1985-10-15 07:53:25","1985-10-29 07:53:25","Complete"
"4814","711","189","371","81.2","28","2018-07-23 22:59:24","2018-08-06 22:59:24","Complete"
"4815","964","623","581","5282.86","11","1979-01-01 20:50:10","1979-01-15 20:50:10","Complete"
"4816","11","207","465","3112.2000000000003","7","1978-11-23 02:50:45","1978-12-07 02:50:45","Complete"
"4817","141","767","1673","1515.1200000000001","12","2013-12-25 16:49:21","2014-01-08 16:49:21","Complete"
"4818","99","259","1164","7575.2","16","2018-12-14 00:01:03","2018-12-28 00:01:03","Complete"
"4819","366","1409","326","6664.48","23","1988-06-05 02:00:47","1988-06-19 02:00:47","Complete"
"4820","301","321","236","328.86","27","2021-03-28 01:38:06","2021-04-11 01:38:06","Complete"
"4821","912","1690","1302","2646.56","16","1977-10-18 11:38:46","1977-11-01 11:38:46","Complete"
"4822","202","1344","238","4197.62","14","1994-07-17 00:44:30","1994-07-31 00:44:30","Complete"
"4823","746","1008","1131","7143.11","23","1992-09-08 18:47:58","1992-09-22 18:47:58","Complete"
"4824","653","995","1651","635.0999999999999","29","2021-10-30 20:44:12","2021-11-13 20:44:12","Complete"
"4825","661","113","956","535.5","18","2008-03-05 13:25:15","2008-03-19 13:25:15","Complete"
"4826","353","1088","1241","1270.0","5","2001-02-20 13:24:35","2001-03-06 13:24:35","Complete"
"4827","605","1132","1655","6170.04","27","1971-02-22 03:24:43","1971-03-08 03:24:43","Complete"
"4828","926","1874","1684","453.84","8","1972-10-18 18:29:22","1972-11-01 18:29:22","Complete"
"4829","811","1464","1028","1048.1999999999998","6","1972-09-09 03:14:53","1972-09-23 03:14:53","Complete"
"4830","274","177","902","20295.07","29","1999-10-01 03:44:55","1999-10-15 03:44:55","Complete"
"4831","709","623","1934","5154.5","13","1975-01-15 20:26:49","1975-01-29 20:26:49","Complete"
"4832","328","546","1569","3766.2","10","2011-09-07 21:58:02","2011-09-21 21:58:02","Complete"
"4833","717","1065","1630","2512.62","9","1992-12-16 19:35:32","1992-12-30 19:35:32","Complete"
"4834","400","602","946","210.60000000000002","3","1972-09-26 10:28:42","1972-10-10 10:28:42","Complete"
"4835","802","283","1525","648.37","1","1978-11-24 15:43:36","1978-12-08 15:43:36","Complete"
"4836","952","408","398","1172.49","17","1985-10-09 09:36:09","1985-10-23 09:36:09","Complete"
"4837","818","821","1734","2064.4","26","1989-01-13 16:09:46","1989-01-27 16:09:46","Complete"
"4838","621","843","1963","3477.5","13","2017-06-05 01:17:06","2017-06-19 01:17:06","Complete"
"4839","831","1150","656","2558.5199999999995","9","2017-11-16 16:36:08","2017-11-30 16:36:08","Complete"
"4840","264","1073","336","1565.6","5","1999-04-25 17:06:59","1999-05-09 17:06:59","Complete"
"4841","711","1565","782","9.520000000000001","7","2002-09-15 16:49:21","2002-09-29 16:49:21","Complete"
"4842","529","100","535","847.78","23","1987-06-18 01:10:06","1987-07-02 01:10:06","Complete"
"4843","807","207","1661","1474.9","10","2003-01-11 03:19:27","2003-01-25 03:19:27","Complete"
"4844","761","216","282","12302.2","20","2015-03-30 06:12:27","2015-04-13 06:12:27","Complete"
"4845","696","16","575","1826.6","5","2020-05-21 20:13:00","2020-06-04 20:13:00","Complete"
"4846","854","1450","1226","2968.16","16","2012-11-30 05:18:09","2012-12-14 05:18:09","Complete"
"4847","55","952","491","4536.2","10","2011-12-12 20:50:07","2011-12-26 20:50:07","Complete"
"4848","256","1071","1418","6483.78","27","1978-12-24 12:08:09","1979-01-07 12:08:09","Complete"
"4849","998","1817","561","9029.44","28","1997-08-13 15:08:43","1997-08-27 15:08:43","Complete"
"4850","553","964","181","4262.200000000001","10","1999-08-27 17:43:19","1999-09-10 17:43:19","Complete"
"4851","179","436","164","168.8","2","1981-11-09 17:56:13","1981-11-23 17:56:13","Complete"
"4852","682","1703","541","5128.92","18","2005-01-12 15:18:04","2005-01-26 15:18:04","Complete"
"4853","77","794","86","1165.43","7","1995-02-22 06:00:24","1995-03-08 06:00:24","Complete"
"4854","411","1580","247","434.04","3","2015-06-19 00:54:11","2015-07-03 00:54:11","Complete"
"4855","82","509","939","2989.4","20","1999-05-01 22:56:21","1999-05-15 22:56:21","Complete"
"4856","651","1403","1185","804.6600000000001","6","1995-05-28 22:13:41","1995-06-11 22:13:41","Complete"
"4857","401","1647","982","159.65","5","1984-12-02 05:37:10","1984-12-16 05:37:10","Complete"
"4858","686","1535","1553","7287.84","24","1977-01-26 14:16:10","1977-02-09 14:16:10","Complete"
